x y Vx Vy V V1 V2 V3 V4
-1.76e+00 +1.04e+00 +6.11e-08 -6.11e-08 +6.11e-08 +2.87e-19 +6.82e-26 +7.04e-12 +6.11e-08
-1.76e+00 +1.12e+00 +1.91e-08 -1.91e-08 +1.91e-08 +1.87e-19 +7.33e-27 +7.59e-13 +1.91e-08
-1.76e+00 +1.20e+00 +5.39e-09 -5.39e-09 +5.39e-09 +1.08e-19 +6.75e-28 +7.00e-14 +5.39e-09
-1.76e+00 +1.28e+00 +1.36e-09 -1.36e-09 +1.36e-09 +5.50e-20 +5.31e-29 +5.53e-15 +1.36e-09
-1.76e+00 +1.36e+00 +3.07e-10 -3.07e-10 +3.07e-10 +2.44e-20 +3.58e-30 +3.73e-16 +3.07e-10
-1.76e+00 +1.44e+00 +6.18e-11 -6.18e-11 +6.19e-11 +9.45e-21 +2.06e-31 +2.15e-17 +6.18e-11
-1.76e+00 +1.52e+00 +1.11e-11 -1.11e-11 +1.11e-11 +3.17e-21 +1.01e-32 +1.06e-18 +1.11e-11
-1.76e+00 +1.60e+00 +1.75e-12 -1.75e-12 +1.75e-12 +9.16e-22 +4.26e-34 +4.45e-20 +1.75e-12
-1.76e+00 +1.68e+00 +2.46e-13 -2.46e-13 +2.46e-13 +2.28e-22 +1.53e-35 +1.60e-21 +2.46e-13
-1.76e+00 +1.76e+00 +3.04e-14 -3.04e-14 +3.03e-14 +4.90e-23 +4.68e-37 +4.90e-23 +3.04e-14
-1.76e+00 +1.84e+00 +3.31e-15 -3.31e-15 +3.30e-15 +9.03e-24 +1.22e-38 +1.28e-24 +3.31e-15
-1.76e+00 +1.92e+00 +3.16e-16 -3.16e-16 +3.16e-16 +1.43e-24 +2.73e-40 +2.87e-26 +3.16e-16
-1.76e+00 +2.00e+00 +2.65e-17 -2.65e-17 +2.65e-17 +1.94e-25 +5.21e-42 +5.47e-28 +2.65e-17
-1.68e+00 -2.00e+00 -2.34e-16 -2.34e-16 +2.34e-16 +1.70e-40 +6.31e-24 +2.34e-16 +2.55e-27
-1.68e+00 -1.92e+00 -2.71e-15 -2.71e-15 +2.71e-15 +8.92e-39 +4.66e-23 +2.71e-15 +1.34e-25
-1.68e+00 -1.84e+00 -2.75e-14 -2.75e-14 +2.75e-14 +4.00e-37 +2.95e-22 +2.75e-14 +5.98e-24
-1.68e+00 -1.76e+00 -2.46e-13 -2.46e-13 +2.45e-13 +1.53e-35 +1.60e-21 +2.46e-13 +2.28e-22
-1.68e+00 -1.68e+00 -1.93e-12 -1.93e-12 +1.93e-12 +4.98e-34 +7.45e-21 +1.93e-12 +7.45e-21
-1.68e+00 -1.60e+00 -1.33e-11 -1.33e-11 +1.33e-11 +1.39e-32 +2.99e-20 +1.33e-11 +2.07e-19
-1.68e+00 -1.52e+00 -8.15e-11 -8.15e-11 +8.16e-11 +3.31e-31 +1.03e-19 +8.15e-11 +4.93e-18
-1.68e+00 -1.44e+00 -4.42e-10 -4.42e-10 +4.42e-10 +6.72e-30 +3.08e-19 +4.42e-10 +1.00e-16
-1.68e+00 -1.36e+00 -2.13e-09 -2.13e-09 +2.13e-09 +1.17e-28 +7.97e-19 +2.13e-09 +1.74e-15
-1.68e+00 -1.28e+00 -9.13e-09 -9.13e-09 +9.13e-09 +1.73e-27 +1.79e-18 +9.13e-09 +2.58e-14
-1.68e+00 -1.20e+00 -3.50e-08 -3.50e-08 +3.50e-08 +2.20e-26 +3.53e-18 +3.50e-08 +3.27e-13
-1.68e+00 -1.12e+00 -1.20e-07 -1.20e-07 +1.20e-07 +2.39e-25 +6.10e-18 +1.20e-07 +3.54e-12
-1.68e+00 -1.04e+00 -3.72e-07 -3.72e-07 +3.72e-07 +2.22e-24 +9.37e-18 +3.72e-07 +3.28e-11
-1.68e+00 -9.60e-01 -1.04e-06 -1.04e-06 +1.04e-06 +1.77e-23 +1.29e-17 +1.04e-06 +2.61e-10
-1.68e+00 -8.80e-01 -2.62e-06 -2.63e-06 +2.63e-06 +1.21e-22 +1.62e-17 +2.63e-06 +1.77e-09
-1.68e+00 -8.00e-01 -6.02e-06 -6.04e-06 +6.04e-06 +7.07e-22 +1.88e-17 +6.03e-06 +1.03e-08
-1.68e+00 -7.20e-01 -1.25e-05 -1.27e-05 +1.27e-05 +3.55e-21 +2.05e-17 +1.26e-05 +5.15e-08
-1.68e+00 -6.40e-01 -2.38e-05 -2.43e-05 +2.43e-05 +1.53e-20 +2.15e-17 +2.40e-05 +2.21e-07
-1.68e+00 -5.60e-01 -4.11e-05 -4.27e-05 +4.27e-05 +5.70e-20 +2.20e-17 +4.19e-05 +8.14e-07
-1.68e+00 -4.80e-01 -6.40e-05 -6.92e-05 +6.92e-05 +1.83e-19 +2.20e-17 +6.66e-05 +2.58e-06
-1.68e+00 -4.00e-01 -8.94e-05 -1.04e-04 +1.04e-04 +5.08e-19 +2.18e-17 +9.65e-05 +7.06e-06
-1.68e+00 -3.20e-01 -1.10e-04 -1.43e-04 +1.43e-04 +1.22e-18 +2.11e-17 +1.27e-04 +1.67e-05
-1.68e+00 -2.40e-01 -1.16e-04 -1.84e-04 +1.84e-04 +2.57e-18 +1.98e-17 +1.50e-04 +3.41e-05
-1.68e+00 -1.60e-01 -9.93e-05 -2.20e-04 +2.20e-04 +4.73e-18 +1.76e-17 +1.60e-04 +6.05e-05
-1.68e+00 -8.00e-02 -5.77e-05 -2.45e-04 +2.45e-04 +7.69e-18 +1.46e-17 +1.51e-04 +9.37e-05
-1.68e+00 +0.00e+00 +2.44e-19 -2.54e-04 +2.54e-04 +1.12e-17 +1.12e-17 +1.27e-04 +1.27e-04
-1.68e+00 +8.00e-02 +5.77e-05 -2.45e-04 +2.45e-04 +1.46e-17 +7.69e-18 +9.37e-05 +1.51e-04
-1.68e+00 +1.60e-01 +9.93e-05 -2.20e-04 +2.20e-04 +1.76e-17 +4.73e-18 +6.05e-05 +1.60e-04
-1.68e+00 +2.40e-01 +1.16e-04 -1.84e-04 +1.84e-04 +1.98e-17 +2.57e-18 +3.41e-05 +1.50e-04
-1.68e+00 +3.20e-01 +1.10e-04 -1.43e-04 +1.43e-04 +2.11e-17 +1.22e-18 +1.67e-05 +1.27e-04
-1.68e+00 +4.00e-01 +8.94e-05 -1.04e-04 +1.04e-04 +2.18e-17 +5.08e-19 +7.06e-06 +9.65e-05
-1.68e+00 +4.80e-01 +6.40e-05 -6.92e-05 +6.92e-05 +2.20e-17 +1.83e-19 +2.58e-06 +6.66e-05
-1.68e+00 +5.60e-01 +4.11e-05 -4.27e-05 +4.27e-05 +2.20e-17 +5.70e-20 +8.14e-07 +4.19e-05
-1.68e+00 +6.40e-01 +2.38e-05 -2.43e-05 +2.43e-05 +2.15e-17 +1.53e-20 +2.21e-07 +2.40e-05
-1.68e+00 +7.20e-01 +1.25e-05 -1.27e-05 +1.27e-05 +2.05e-17 +3.55e-21 +5.15e-08 +1.26e-05
-1.68e+00 +8.00e-01 +6.02e-06 -6.04e-06 +6.04e-06 +1.88e-17 +7.07e-22 +1.03e-08 +6.03e-06
-1.68e+00 +8.80e-01 +2.62e-06 -2.63e-06 +2.63e-06 +1.62e-17 +1.21e-22 +1.77e-09 +2.63e-06
-1.68e+00 +9.60e-01 +1.04e-06 -1.04e-06 +1.04e-06 +1.29e-17 +1.77e-23 +2.61e-10 +1.04e-06
-1.68e+00 +1.04e+00 +3.72e-07 -3.72e-07 +3.72e-07 +9.37e-18 +2.22e-24 +3.28e-11 +3.72e-07
-1.68e+00 +1.12e+00 +1.20e-07 -1.20e-07 +1.20e-07 +6.10e-18 +2.39e-25 +3.54e-12 +1.20e-07
-1.68e+00 +1.20e+00 +3.50e-08 -3.50e-08 +3.50e-08 +3.53e-18 +2.20e-26 +3.27e-13 +3.50e-08
-1.68e+00 +1.28e+00 +9.13e-09 -9.13e-09 +9.13e-09 +1.79e-18 +1.73e-27 +2.58e-14 +9.13e-09
-1.68e+00 +1.36e+00 +2.13e-09 -2.13e-09 +2.13e-09 +7.97e-19 +1.17e-28 +1.74e-15 +2.13e-09
-1.68e+00 +1.44e+00 +4.42e-10 -4.42e-10 +4.42e-10 +3.08e-19 +6.72e-30 +1.00e-16 +4.42e-10
-1.68e+00 +1.52e+00 +8.15e-11 -8.15e-11 +8.14e-11 +1.03e-19 +3.31e-31 +4.93e-18 +8.15e-11
-1.68e+00 +1.60e+00 +1.33e-11 -1.33e-11 +1.33e-11 +2.99e-20 +1.39e-32 +2.07e-19 +1.33e-11
-1.68e+00 +1.68e+00 +1.93e-12 -1.93e-12 +1.93e-12 +7.45e-21 +4.98e-34 +7.45e-21 +1.93e-12
-1.68e+00 +1.76e+00 +2.46e-13 -2.46e-13 +2.45e-13 +1.60e-21 +1.53e-35 +2.28e-22 +2.46e-13
-1.68e+00 +1.84e+00 +2.75e-14 -2.75e-14 +2.75e-14 +2.95e-22 +4.00e-37 +5.98e-24 +2.75e-14
-1.68e+00 +1.92e+00 +2.71e-15 -2.71e-15 +2.71e-15 +4.66e-23 +8.92e-39 +1.34e-25 +2.71e-15
-1.68e+00 +2.00e+00 +2.34e-16 -2.34e-16 +2.34e-16 +6.31e-24 +1.70e-40 +2.55e-27 +2.34e-16
-1.60e+00 -2.00e+00 -1.82e-15 -1.82e-15 +1.82e-15 +4.74e-39 +1.76e-22 +1.82e-15 +1.02e-26
-1.60e+00 -1.92e+00 -2.05e-14 -2.05e-14 +2.05e-14 +2.49e-37 +1.30e-21 +2.05e-14 +5.36e-25
-1.60e+00 -1.84e+00 -2.02e-13 -2.02e-13 +2.02e-13 +1.11e-35 +8.20e-21 +2.02e-13 +2.40e-23
-1.60e+00 -1.76e+00 -1.75e-12 -1.75e-12 +1.75e-12 +4.26e-34 +4.45e-20 +1.75e-12 +9.16e-22
-1.60e+00 -1.68e+00 -1.33e-11 -1.33e-11 +1.33e-11 +1.39e-32 +2.07e-19 +1.33e-11 +2.99e-20
-1.60e+00 -1.60e+00 -8.94e-11 -8.94e-11 +8.93e-11 +3.87e-31 +8.32e-19 +8.94e-11 +8.32e-19
-1.60e+00 -1.52e+00 -5.29e-10 -5.29e-10 +5.30e-10 +9.21e-30 +2.88e-18 +5.29e-10 +1.98e-17
-1.60e+00 -1.44e+00 -2.78e-09 -2.78e-09 +2.78e-09 +1.87e-28 +8.59e-18 +2.78e-09 +4.02e-16
-1.60e+00 -1.36e+00 -1.29e-08 -1.29e-08 +1.29e-08 +3.25e-27 +2.22e-17 +1.29e-08 +6.97e-15
-1.60e+00 -1.28e+00 -5.37e-08 -5.37e-08 +5.37e-08 +4.83e-26 +5.00e-17 +5.37e-08 +1.03e-13
-1.60e+00 -1.20e+00 -1.99e-07 -1.99e-07 +1.99e-07 +6.14e-25 +9.83e-17 +1.99e-07 +1.31e-12
-1.60e+00 -1.12e+00 -6.63e-07 -6.63e-07 +6.63e-07 +6.67e-24 +1.70e-16 +6.63e-07 +1.42e-11
-1.60e+00 -1.04e+00 -1.99e-06 -1.99e-06 +1.99e-06 +6.20e-23 +2.61e-16 +1.99e-06 +1.32e-10
-1.60e+00 -9.60e-01 -5.36e-06 -5.37e-06 +5.37e-06 +4.94e-22 +3.60e-16 +5.37e-06 +1.05e-09
-1.60e+00 -8.80e-01 -1.31e-05 -1.31e-05 +1.31e-05 +3.37e-21 +4.51e-16 +1.31e-05 +7.12e-09
-1.60e+00 -8.00e-01 -2.92e-05 -2.93e-05 +2.93e-05 +1.97e-20 +5.23e-16 +2.93e-05 +4.15e-08
-1.60e+00 -7.20e-01 -5.93e-05 -5.97e-05 +5.97e-05 +9.90e-20 +5.71e-16 +5.95e-05 +2.07e-07
-1.60e+00 -6.40e-01 -1.10e-04 -1.11e-04 +1.11e-04 +4.27e-19 +5.99e-16 +1.10e-04 +8.89e-07
-1.60e+00 -5.60e-01 -1.85e-04 -1.91e-04 +1.91e-04 +1.59e-18 +6.12e-16 +1.88e-04 +3.28e-06
-1.60e+00 -4.80e-01 -2.82e-04 -3.03e-04 +3.03e-04 +5.10e-18 +6.14e-16 +2.92e-04 +1.04e-05
-1.60e+00 -4.00e-01 -3.87e-04 -4.44e-04 +4.44e-04 +1.42e-17 +6.07e-16 +4.16e-04 +2.85e-05
-1.60e+00 -3.20e-01 -4.71e-04 -6.05e-04 +6.05e-04 +3.41e-17 +5.88e-16 +5.38e-04 +6.74e-05
-1.60e+00 -2.40e-01 -4.92e-04 -7.68e-04 +7.68e-04 +7.16e-17 +5.50e-16 +6.30e-04 +1.38e-04
-1.60e+00 -1.60e-01 -4.18e-04 -9.09e-04 +9.09e-04 +1.32e-16 +4.90e-16 +6.63e-04 +2.46e-04
-1.60e+00 -8.00e-02 -2.42e-04 -1.01e-03 +1.01e-03 +2.14e-16 +4.08e-16 +6.24e-04 +3.82e-04
-1.60e+00 +0.00e+00 +1.08e-18 -1.04e-03 +1.04e-03 +3.11e-16 +3.11e-16 +5.20e-04 +5.20e-04
-1.60e+00 +8.00e-02 +2.42e-04 -1.01e-03 +1.01e-03 +4.08e-16 +2.14e-16 +3.82e-04 +6.24e-04
-1.60e+00 +1.60e-01 +4.18e-04 -9.09e-04 +9.09e-04 +4.90e-16 +1.32e-16 +2.46e-04 +6.63e-04
-1.60e+00 +2.40e-01 +4.92e-04 -7.68e-04 +7.68e-04 +5.50e-16 +7.16e-17 +1.38e-04 +6.30e-04
-1.60e+00 +3.20e-01 +4.71e-04 -6.05e-04 +6.05e-04 +5.88e-16 +3.41e-17 +6.74e-05 +5.38e-04
-1.60e+00 +4.00e-01 +3.87e-04 -4.44e-04 +4.44e-04 +6.07e-16 +1.42e-17 +2.85e-05 +4.16e-04
-1.60e+00 +4.80e-01 +2.82e-04 -3.03e-04 +3.03e-04 +6.14e-16 +5.10e-18 +1.04e-05 +2.92e-04
-1.60e+00 +5.60e-01 +1.85e-04 -1.91e-04 +1.91e-04 +6.12e-16 +1.59e-18 +3.28e-06 +1.88e-04
-1.60e+00 +6.40e-01 +1.10e-04 -1.11e-04 +1.11e-04 +5.99e-16 +4.27e-19 +8.89e-07 +1.10e-04
-1.60e+00 +7.20e-01 +5.93e-05 -5.97e-05 +5.97e-05 +5.71e-16 +9.90e-20 +2.07e-07 +5.95e-05
-1.60e+00 +8.00e-01 +2.92e-05 -2.93e-05 +2.93e-05 +5.23e-16 +1.97e-20 +4.15e-08 +2.93e-05
-1.60e+00 +8.80e-01 +1.31e-05 -1.31e-05 +1.31e-05 +4.51e-16 +3.37e-21 +7.12e-09 +1.31e-05
-1.60e+00 +9.60e-01 +5.36e-06 -5.37e-06 +5.37e-06 +3.60e-16 +4.94e-22 +1.05e-09 +5.37e-06
-1.60e+00 +1.04e+00 +1.99e-06 -1.99e-06 +1.99e-06 +2.61e-16 +6.20e-23 +1.32e-10 +1.99e-06
-1.60e+00 +1.12e+00 +6.63e-07 -6.63e-07 +6.63e-07 +1.70e-16 +6.67e-24 +1.42e-11 +6.63e-07
-1.60e+00 +1.20e+00 +1.99e-07 -1.99e-07 +1.99e-07 +9.83e-17 +6.14e-25 +1.31e-12 +1.99e-07
-1.60e+00 +1.28e+00 +5.37e-08 -5.37e-08 +5.37e-08 +5.00e-17 +4.83e-26 +1.03e-13 +5.37e-08
-1.60e+00 +1.36e+00 +1.29e-08 -1.29e-08 +1.29e-08 +2.22e-17 +3.25e-27 +6.97e-15 +1.29e-08
-1.60e+00 +1.44e+00 +2.78e-09 -2.78e-09 +2.66e-09 +8.59e-18 +1.87e-28 +4.02e-16 +2.78e-09
-1.60e+00 +1.52e+00 +5.29e-10 -5.29e-10 +5.30e-10 +2.88e-18 +9.21e-30 +1.98e-17 +5.29e-10
-1.60e+00 +1.60e+00 +8.94e-11 -8.94e-11 +8.93e-11 +8.32e-19 +3.87e-31 +8.32e-19 +8.94e-11
-1.60e+00 +1.68e+00 +1.33e-11 -1.33e-11 +1.33e-11 +2.07e-19 +1.39e-32 +2.99e-20 +1.33e-11
-1.60e+00 +1.76e+00 +1.75e-12 -1.75e-12 +1.75e-12 +4.45e-20 +4.26e-34 +9.16e-22 +1.75e-12
-1.60e+00 +1.84e+00 +2.02e-13 -2.02e-13 +2.02e-13 +8.20e-21 +1.11e-35 +2.40e-23 +2.02e-13
-1.60e+00 +1.92e+00 +2.05e-14 -2.05e-14 +2.05e-14 +1.30e-21 +2.49e-37 +5.36e-25 +2.05e-14
-1.60e+00 +2.00e+00 +1.82e-15 -1.82e-15 +1.82e-15 +1.76e-22 +4.74e-39 +1.02e-26 +1.82e-15
-1.52e+00 -2.00e+00 -1.26e-14 -1.26e-14 +1.26e-14 +1.13e-37 +4.18e-21 +1.26e-14 +3.53e-26
-1.52e+00 -1.92e+00 -1.37e-13 -1.37e-13 +1.37e-13 +5.92e-36 +3.08e-20 +1.37e-13 +1.85e-24
-1.52e+00 -1.84e+00 -1.32e-12 -1.32e-12 +1.32e-12 +2.65e-34 +1.95e-19 +1.32e-12 +8.29e-23
-1.52e+00 -1.76e+00 -1.11e-11 -1.11e-11 +1.10e-11 +1.01e-32 +1.06e-18 +1.11e-11 +3.17e-21
-1.52e+00 -1.68e+00 -8.15e-11 -8.15e-11 +8.15e-11 +3.31e-31 +4.93e-18 +8.15e-11 +1.03e-19
-1.52e+00 -1.60e+00 -5.29e-10 -5.29e-10 +5.29e-10 +9.21e-30 +1.98e-17 +5.29e-10 +2.88e-18
-1.52e+00 -1.52e+00 -3.04e-09 -3.04e-09 +3.03e-09 +2.19e-28 +6.84e-17 +3.04e-09 +6.84e-17
-1.52e+00 -1.44e+00 -1.54e-08 -1.54e-08 +1.54e-08 +4.46e-27 +2.04e-16 +1.54e-08 +1.39e-15
-1.52e+00 -1.36e+00 -6.94e-08 -6.94e-08 +6.94e-08 +7.75e-26 +5.28e-16 +6.94e-08 +2.41e-14
-1.52e+00 -1.28e+00 -2.78e-07 -2.78e-07 +2.78e-07 +1.15e-24 +1.19e-15 +2.78e-07 +3.58e-13
-1.52e+00 -1.20e+00 -9.98e-07 -9.98e-07 +9.98e-07 +1.46e-23 +2.34e-15 +9.98e-07 +4.53e-12
-1.52e+00 -1.12e+00 -3.21e-06 -3.21e-06 +3.21e-06 +1.59e-22 +4.05e-15 +3.21e-06 +4.92e-11
-1.52e+00 -1.04e+00 -9.28e-06 -9.28e-06 +9.28e-06 +1.48e-21 +6.21e-15 +9.28e-06 +4.56e-10
-1.52e+00 -9.60e-01 -2.42e-05 -2.43e-05 +2.43e-05 +1.17e-20 +8.56e-15 +2.43e-05 +3.62e-09
-1.52e+00 -8.80e-01 -5.74e-05 -5.75e-05 +5.75e-05 +8.01e-20 +1.07e-14 +5.75e-05 +2.46e-08
-1.52e+00 -8.00e-01 -1.24e-04 -1.24e-04 +1.24e-04 +4.69e-19 +1.24e-14 +1.24e-04 +1.44e-07
-1.52e+00 -7.20e-01 -2.44e-04 -2.45e-04 +2.45e-04 +2.36e-18 +1.36e-14 +2.44e-04 +7.18e-07
-1.52e+00 -6.40e-01 -4.38e-04 -4.44e-04 +4.44e-04 +1.02e-17 +1.43e-14 +4.41e-04 +3.08e-06
-1.52e+00 -5.60e-01 -7.20e-04 -7.43e-04 +7.43e-04 +3.78e-17 +1.46e-14 +7.31e-04 +1.14e-05
-1.52e+00 -4.80e-01 -1.08e-03 -1.15e-03 +1.15e-03 +1.21e-16 +1.46e-14 +1.11e-03 +3.62e-05
-1.52e+00 -4.00e-01 -1.45e-03 -1.65e-03 +1.65e-03 +3.37e-16 +1.44e-14 +1.55e-03 +9.91e-05
-1.52e+00 -3.20e-01 -1.74e-03 -2.21e-03 +2.21e-03 +8.11e-16 +1.40e-14 +1.97e-03 +2.35e-04
-1.52e+00 -2.40e-01 -1.80e-03 -2.76e-03 +2.76e-03 +1.70e-15 +1.31e-14 +2.28e-03 +4.82e-04
-1.52e+00 -1.60e-01 -1.52e-03 -3.24e-03 +3.24e-03 +3.14e-15 +1.17e-14 +2.38e-03 +8.61e-04
-1.52e+00 -8.00e-02 -8.74e-04 -3.56e-03 +3.56e-03 +5.10e-15 +9.70e-15 +2.22e-03 +1.34e-03
-1.52e+00 +0.00e+00 +3.25e-18 -3.67e-03 +3.67e-03 +7.40e-15 +7.40e-15 +1.84e-03 +1.84e-03
-1.52e+00 +8.00e-02 +8.74e-04 -3.56e-03 +3.56e-03 +9.70e-15 +5.10e-15 +1.34e-03 +2.22e-03
-1.52e+00 +1.60e-01 +1.52e-03 -3.24e-03 +3.24e-03 +1.17e-14 +3.14e-15 +8.61e-04 +2.38e-03
-1.52e+00 +2.40e-01 +1.80e-03 -2.76e-03 +2.76e-03 +1.31e-14 +1.70e-15 +4.82e-04 +2.28e-03
-1.52e+00 +3.20e-01 +1.74e-03 -2.21e-03 +2.21e-03 +1.40e-14 +8.11e-16 +2.35e-04 +1.97e-03
-1.52e+00 +4.00e-01 +1.45e-03 -1.65e-03 +1.65e-03 +1.44e-14 +3.37e-16 +9.91e-05 +1.55e-03
-1.52e+00 +4.80e-01 +1.08e-03 -1.15e-03 +1.15e-03 +1.46e-14 +1.21e-16 +3.62e-05 +1.11e-03
-1.52e+00 +5.60e-01 +7.20e-04 -7.43e-04 +7.43e-04 +1.46e-14 +3.78e-17 +1.14e-05 +7.31e-04
-1.52e+00 +6.40e-01 +4.38e-04 -4.44e-04 +4.44e-04 +1.43e-14 +1.02e-17 +3.08e-06 +4.41e-04
-1.52e+00 +7.20e-01 +2.44e-04 -2.45e-04 +2.45e-04 +1.36e-14 +2.36e-18 +7.18e-07 +2.44e-04
-1.52e+00 +8.00e-01 +1.24e-04 -1.24e-04 +1.24e-04 +1.24e-14 +4.69e-19 +1.44e-07 +1.24e-04
-1.52e+00 +8.80e-01 +5.74e-05 -5.75e-05 +5.75e-05 +1.07e-14 +8.01e-20 +2.46e-08 +5.75e-05
-1.52e+00 +9.60e-01 +2.42e-05 -2.43e-05 +2.43e-05 +8.56e-15 +1.17e-20 +3.62e-09 +2.43e-05
-1.52e+00 +1.04e+00 +9.28e-06 -9.28e-06 +9.28e-06 +6.21e-15 +1.48e-21 +4.56e-10 +9.28e-06
-1.52e+00 +1.12e+00 +3.21e-06 -3.21e-06 +3.21e-06 +4.05e-15 +1.59e-22 +4.92e-11 +3.21e-06
-1.52e+00 +1.20e+00 +9.98e-07 -9.98e-07 +9.98e-07 +2.34e-15 +1.46e-23 +4.53e-12 +9.98e-07
-1.52e+00 +1.28e+00 +2.78e-07 -2.78e-07 +2.78e-07 +1.19e-15 +1.15e-24 +3.58e-13 +2.78e-07
-1.52e+00 +1.36e+00 +6.94e-08 -6.94e-08 +6.94e-08 +5.28e-16 +7.75e-26 +2.41e-14 +6.94e-08
-1.52e+00 +1.44e+00 +1.54e-08 -1.54e-08 +1.54e-08 +2.04e-16 +4.46e-27 +1.39e-15 +1.54e-08
-1.52e+00 +1.52e+00 +3.04e-09 -3.04e-09 +3.03e-09 +6.84e-17 +2.19e-28 +6.84e-17 +3.04e-09
-1.52e+00 +1.60e+00 +5.29e-10 -5.29e-10 +5.29e-10 +1.98e-17 +9.21e-30 +2.88e-18 +5.29e-10
-1.52e+00 +1.68e+00 +8.15e-11 -8.15e-11 +8.15e-11 +4.93e-18 +3.31e-31 +1.03e-19 +8.15e-11
-1.52e+00 +1.76e+00 +1.11e-11 -1.11e-11 +1.10e-11 +1.06e-18 +1.01e-32 +3.17e-21 +1.11e-11
-1.52e+00 +1.84e+00 +1.32e-12 -1.32e-12 +1.32e-12 +1.95e-19 +2.65e-34 +8.29e-23 +1.32e-12
-1.52e+00 +1.92e+00 +1.37e-13 -1.37e-13 +1.37e-13 +3.08e-20 +5.92e-36 +1.85e-24 +1.37e-13
-1.52e+00 +2.00e+00 +1.26e-14 -1.26e-14 +1.26e-14 +4.18e-21 +1.13e-37 +3.53e-26 +1.26e-14
-1.44e+00 -2.00e+00 -7.67e-14 -7.67e-14 +7.68e-14 +2.29e-36 +8.48e-20 +7.67e-14 +1.05e-25
-1.44e+00 -1.92e+00 -8.16e-13 -8.16e-13 +8.17e-13 +1.20e-34 +6.26e-19 +8.16e-13 +5.53e-24
-1.44e+00 -1.84e+00 -7.59e-12 -7.59e-12 +7.59e-12 +5.39e-33 +3.96e-18 +7.59e-12 +2.47e-22
-1.44e+00 -1.76e+00 -6.18e-11 -6.18e-11 +6.18e-11 +2.06e-31 +2.15e-17 +6.18e-11 +9.45e-21
-1.44e+00 -1.68e+00 -4.42e-10 -4.42e-10 +4.42e-10 +6.72e-30 +1.00e-16 +4.42e-10 +3.08e-19
-1.44e+00 -1.60e+00 -2.78e-09 -2.78e-09 +2.78e-09 +1.87e-28 +4.02e-16 +2.78e-09 +8.59e-18
-1.44e+00 -1.52e+00 -1.54e-08 -1.54e-08 +1.54e-08 +4.46e-27 +1.39e-15 +1.54e-08 +2.04e-16
-1.44e+00 -1.44e+00 -7.56e-08 -7.56e-08 +7.56e-08 +9.06e-26 +4.15e-15 +7.56e-08 +4.15e-15
-1.44e+00 -1.36e+00 -3.29e-07 -3.29e-07 +3.29e-07 +1.57e-24 +1.07e-14 +3.29e-07 +7.20e-14
-1.44e+00 -1.28e+00 -1.27e-06 -1.27e-06 +1.27e-06 +2.34e-23 +2.42e-14 +1.27e-06 +1.07e-12
-1.44e+00 -1.20e+00 -4.41e-06 -4.41e-06 +4.41e-06 +2.97e-22 +4.75e-14 +4.41e-06 +1.35e-11
-1.44e+00 -1.12e+00 -1.37e-05 -1.37e-05 +1.37e-05 +3.23e-21 +8.22e-14 +1.37e-05 +1.47e-10
-1.44e+00 -1.04e+00 -3.81e-05 -3.81e-05 +3.81e-05 +3.00e-20 +1.26e-13 +3.81e-05 +1.36e-09
-1.44e+00 -9.60e-01 -9.62e-05 -9.62e-05 +9.62e-05 +2.39e-19 +1.74e-13 +9.62e-05 +1.08e-08
-1.44e+00 -8.80e-01 -2.20e-04 -2.20e-04 +2.20e-04 +1.63e-18 +2.18e-13 +2.20e-04 +7.37e-08
-1.44e+00 -8.00e-01 -4.59e-04 -4.60e-04 +4.60e-04 +9.54e-18 +2.53e-13 +4.60e-04 +4.30e-07
-1.44e+00 -7.20e-01 -8.75e-04 -8.79e-04 +8.79e-04 +4.79e-17 +2.77e-13 +8.77e-04 +2.15e-06
-1.44e+00 -6.40e-01 -1.53e-03 -1.55e-03 +1.55e-03 +2.07e-16 +2.90e-13 +1.54e-03 +9.24e-06
-1.44e+00 -5.60e-01 -2.44e-03 -2.51e-03 +2.51e-03 +7.69e-16 +2.96e-13 +2.48e-03 +3.41e-05
-1.44e+00 -4.80e-01 -3.57e-03 -3.79e-03 +3.79e-03 +2.47e-15 +2.97e-13 +3.68e-03 +1.09e-04
-1.44e+00 -4.00e-01 -4.72e-03 -5.32e-03 +5.32e-03 +6.85e-15 +2.94e-13 +5.02e-03 +2.98e-04
-1.44e+00 -3.20e-01 -5.57e-03 -6.99e-03 +6.99e-03 +1.65e-14 +2.84e-13 +6.28e-03 +7.07e-04
-1.44e+00 -2.40e-01 -5.70e-03 -8.61e-03 +8.61e-03 +3.46e-14 +2.66e-13 +7.16e-03 +1.45e-03
-1.44e+00 -1.60e-01 -4.77e-03 -9.97e-03 +9.97e-03 +6.38e-14 +2.37e-13 +7.37e-03 +2.60e-03
-1.44e+00 -8.00e-02 -2.74e-03 -1.09e-02 +1.09e-02 +1.04e-13 +1.97e-13 +6.81e-03 +4.08e-03
-1.44e+00 +0.00e+00 +1.04e-17 -1.12e-02 +1.12e-02 +1.51e-13 +1.51e-13 +5.60e-03 +5.60e-03
-1.44e+00 +8.00e-02 +2.74e-03 -1.09e-02 +1.09e-02 +1.97e-13 +1.04e-13 +4.08e-03 +6.81e-03
-1.44e+00 +1.60e-01 +4.77e-03 -9.97e-03 +9.97e-03 +2.37e-13 +6.38e-14 +2.60e-03 +7.37e-03
